  0.1356      1.006516
  0.1456      1.007102
  0.1556      1.007726
  0.1657      1.008394
  0.1757      1.009109
  0.1858      1.009874
  0.1958      1.010696
  0.2059      1.011577
  0.2159      1.012525
  0.2259      1.013543
  0.2360      1.014639
  0.2460      1.015820
  0.2561      1.017091
  0.2661      1.018461
  0.2762      1.019939
  0.2862      1.021534
  0.2962      1.023255
  0.3063      1.025112
  0.3163      1.027119
  0.3264      1.029287
  0.3364      1.031630
  0.3464      1.034163
  0.3565      1.036903
  0.3665      1.039866
  0.3766      1.043071
  0.3866      1.046541
  0.3967      1.050296
  0.4067      1.054363
  0.4167      1.058767
  0.4268      1.063537
  0.4368      1.068706
  0.4469      1.074308
  0.4569      1.080380
  0.4669      1.086964
  0.4770      1.094104
  0.4870      1.101848
  0.4971      1.110249
  0.5071      1.119366
  0.5172      1.129261
  0.5272      1.140004
  0.5372      1.151668
  0.5473      1.164336
  0.5573      1.178096
  0.5674      1.193048
  0.5774      1.209296
  0.5874      1.226958
  0.5975      1.246159
  0.6075      1.267040
  0.6176      1.289751
  0.6276      1.314459
  0.6377      1.341344
  0.6477      1.370604
  0.6577      1.402458
  0.6678      1.437141
  0.6778      1.474914
  0.6879      1.516061
  0.6979      1.560893
  0.7079      1.609751
  0.7180      1.663009
  0.7280      1.721075
  0.7381      1.784397
  0.7481      1.853468
  0.7582      1.928827
  0.7682      2.011063
  0.7782      2.100827
  0.7883      2.198828
  0.7983      2.305849
  0.8084      2.422747
  0.8184      2.550462
  0.8285      2.690029
  0.8385      2.842585
  0.8485      3.009376
  0.8586      3.191776
  0.8686      3.391294
  0.8787      3.609588
  0.8887      3.848484
  0.8987      4.109991
  0.9088      4.396320
  0.9188      4.709905
  0.9289      5.053425
  0.9389      5.429834
  0.9490      5.842384
  0.9590      6.294662
  0.9690      6.790620
  0.9791      7.334617
  0.9891      7.931462
  0.9992      8.586460
  1.0092      9.305466
  1.0192     10.094946
  1.0293     10.962038
  1.0393     11.914628
  1.0494     12.961431
  1.0594     14.112078
  1.0695     15.377218
  1.0795     16.768628
  1.0895     18.299339
  1.0996     19.983768
  1.1096     21.837878
  1.1197     23.879342
  1.1297     26.127739
  1.1397     28.604761
  1.1498     31.334451
  1.1598     34.343467
  1.1699     37.661375
  1.1799     41.320977
  1.1900     45.358677
  1.2000     49.814891
