  1.1096     37.746074
  1.1197     41.012230
  1.1297     44.578881
  1.1397     48.474626
  1.1498     52.730881
  1.1598     57.382161
  1.1699     62.466401
  1.1799     68.025303
  1.1900     74.104724
  1.2000     80.755104
